DOID	DOID:0050544	hypermethioninemia	UMLS	C4048705	Hypermethioninemia
DOID	DOID:0050558	Ullrich congenital muscular dystrophy	UMLS	C4551860	Ullrich congenital muscular dystrophy
DOID	DOID:0050561	Lennox-Gastaut syndrome	UMLS	C0238111	Lennox-Gastaut syndrome
DOID	DOID:0050562	West syndrome	UMLS	C0037769	West Syndrome
DOID	DOID:0050563	nonsyndromic deafness	UMLS	C3711374	Nonsyndromic Deafness
DOID	DOID:0050569	Seckel syndrome	UMLS	C0265202	Seckel syndrome
DOID	DOID:0050574	L-2-hydroxyglutaric aciduria	UMLS	C1855995	L-2-HYDROXYGLUTARIC ACIDURIA
DOID	DOID:0050575	D-2-hydroxyglutaric aciduria	UMLS	C1833429	D-2-hydroxyglutaric aciduria
DOID	DOID:0050577	cranioectodermal dysplasia	UMLS	C4551571	Cranioectodermal dysplasia
DOID	DOID:0050578	occult macular dystrophy	UMLS	C3150833	OCCULT MACULAR DYSTROPHY
DOID	DOID:0050579	glycogen storage disease XV	UMLS	C3150754	GLYCOGEN STORAGE DISEASE XV
DOID	DOID:0050600	ABCD syndrome	UMLS	C1838099	ABCD syndrome
DOID	DOID:0050608	Askin's tumor	UMLS	C0877849	Askin's tumor
DOID	DOID:0050615	respiratory system cancer	UMLS	C0814136	respiratory system cancer
DOID	DOID:0050650	familial atrial fibrillation	UMLS	C3468561	familial atrial fibrillation
DOID	DOID:0050678	Blau syndrome	UMLS	C5201146	Blau syndrome
DOID	DOID:0050680	Boomerang dysplasia	UMLS	C0432201	Boomerang dysplasia
DOID	DOID:0050692	Brody myopathy	UMLS	C1832918	Brody myopathy
DOID	DOID:0050694	Brown-Vialetto-Van Laere syndrome	UMLS	C4551777	Brown-Vialetto-Van Laere syndrome
DOID	DOID:0050740	Qazi Markouizos syndrome	UMLS	C2931142	Qazi Markouizos syndrome
DOID	DOID:0050760	X-linked myopathy with excessive autophagy	UMLS	C1839615	X-linked myopathy with excessive autophagy
DOID	DOID:0050769	N syndrome	UMLS	C2936859	N syndrome
DOID	DOID:0050781	Ogden syndrome	UMLS	C3275447	Ogden syndrome
DOID	DOID:0050853	chronic venous insufficiency	EFO	0007940	chronic venous insufficiency
DOID	DOID:0050858	Marshall-Smith syndrome	UMLS	C0265211	Marshall-Smith syndrome
DOID	DOID:0050871	fibroma	UMLS	C0016045	fibroma
DOID	DOID:0050886	Troyer syndrome	UMLS	C0393559	Troyer syndrome
DOID	DOID:0050933	ovarian serous carcinoma	EFO	1001516	ovarian serous carcinoma
DOID	DOID:0060038	specific developmental disorder	UMLS	C0037785	specific developmental disorder
DOID	DOID:0060077	progesterone-receptor positive breast cancer	EFO	0009782	progesterone-receptor positive breast cancer
DOID	DOID:0060173	Timothy syndrome	UMLS	C1832916	Timothy syndrome
DOID	DOID:0060175	succinic semialdehyde dehydrogenase deficiency	UMLS	C0268631	succinic semialdehyde dehydrogenase deficiency
DOID	DOID:0060231	Bruck syndrome	UMLS	C0432253	Bruck syndrome
DOID	DOID:0060317	lung abscess	UMLS	C0024110	Lung Abscess
DOID	DOID:0060319	cardiac arrest	EFO	0009492	cardiac arrest
DOID	DOID:0060325	cervical polyp	EFO	0009475	cervical polyp
DOID	DOID:0060428	SATB2-associated syndrome	UMLS	C5243581	SATB2-associated syndrome
DOID	DOID:0060502	gastrointestinal allergy	UMLS	C0221034	gastrointestinal allergy
DOID	DOID:0060693	Brunner Syndrome	UMLS	C0796275	Brunner Syndrome
DOID	DOID:0060768	Smith-Magenis syndrome	UMLS	C0795864	Smith-Magenis syndrome
DOID	DOID:0070007	Seckel syndrome 1	UMLS	C4551474	Seckel syndrome 1
DOID	DOID:0070323	childhood acute myeloid leukemia	EFO	0000330	childhood acute myeloid leukemia
DOID	DOID:0070346	neurodevelopmental disorder with cataracts, poor growth, and dysmorphic facies	EFO	0010561	neurodevelopmental disorder with cataracts, poor growth, and dysmorphic facies
DOID	DOID:0080045	Kniest dysplasia	UMLS	C0265279	Kniest dysplasia
DOID	DOID:0080053	Albright's hereditary osteodystrophy	UMLS	C2931404	Albright's hereditary osteodystrophy
DOID	DOID:0080178	mucositis	EFO	1001898	mucositis
DOID	DOID:0080195	Marinesco-Sjogren syndrome	UMLS	C0024814	Marinesco-Sjogren syndrome
DOID	DOID:0080234	Clark-Baraitser syndrome	UMLS	C2931130	Clark-Baraitser syndrome
DOID	DOID:0080531	dedifferentiated liposarcoma	EFO	0003085	dedifferentiated liposarcoma
DOID	DOID:0080539	PEHO syndrome	UMLS	C1850055	PEHO syndrome
DOID	DOID:0080546	non-alcoholic fatty liver	EFO	1001248	non-alcoholic fatty liver
DOID	DOID:0080547	non-alcoholic steatohepatitis	EFO	1001249	non-alcoholic steatohepatitis
DOID	DOID:0080551	Naxos disease	UMLS	C1832600	Naxos disease
DOID	DOID:0080575	Larsen-like syndrome B3GAT3 type	UMLS	C4706575	Larsen-like syndrome B3GAT3 type
DOID	DOID:0080597	Kleefstra syndrome	UMLS	C4551771	Kleefstra syndrome
DOID	DOID:0080691	Noonan syndrome-like disorder with loose anagen hair	UMLS	C1843181	Noonan syndrome-like disorder with loose anagen hair
DOID	DOID:0080709	NK cell deficiency	UMLS	C4693357	NK cell deficiency
DOID	DOID:0080724	Kenny-Caffey syndrome	UMLS	C0265291	Kenny-Caffey syndrome
DOID	DOID:0080730	Ehlers-Danlos syndrome cardiac valvular type	UMLS	C4303789	Ehlers-Danlos syndrome cardiac valvular type
DOID	DOID:0080745	polymyositis	EFO	0003063	polymyositis
DOID	DOID:0080784	urinary tract infection	EFO	0003103	urinary tract infection
DOID	DOID:0080794	childhood acute megakaryoblastic leukemia	EFO	1001943	childhood acute megakaryoblastic leukemia
DOID	DOID:0080795	acute basophilic leukemia	EFO	0003029	acute basophilic leukemia
DOID	DOID:0080796	core binding factor acute myeloid leukemia	EFO	1002001	core binding factor acute myeloid leukemia
DOID	DOID:0080835	TORCH syndrome	UMLS	C0270173	TORCH syndrome
DOID	DOID:0080846	latent autoimmune diabetes in adults	EFO	0009706	latent autoimmune diabetes in adults
DOID	DOID:0080850	pemphigus foliaceus	EFO	0008601	pemphigus foliaceus
DOID	DOID:0080851	IgA pemphigus	EFO	0008604	IgA pemphigus
DOID	DOID:0080851	IgA pemphigus	UMLS	C1274167	IgA pemphigus
DOID	DOID:0080852	paraneoplastic pemphigus	EFO	0008602	paraneoplastic pemphigus
DOID	DOID:0080892	RELA fusion-positive ependymoma	UMLS	C4289581	RELA fusion-positive ependymoma
DOID	DOID:0080899	lung pleomorphic carcinoma	UMLS	C1711397	Lung Pleomorphic Carcinoma
DOID	DOID:0090002	Tietz syndrome	UMLS	C0391816	Tietz syndrome
DOID	DOID:0090060	Wolcott-Rallison syndrome	UMLS	C0432217	Wolcott-Rallison syndrome
DOID	DOID:0090067	Fuhrmann syndrome	UMLS	C1856728	Fuhrmann syndrome
DOID	DOID:0090113	RIDDLE syndrome	EFO	0009055	RIDDLE syndrome
DOID	DOID:0090125	COL4A1-related familial vascular leukoencephalopathy	UMLS	C4755307	COL4A1-related familial vascular leukoencephalopathy
DOID	DOID:0110123	Bardet-Biedl syndrome 1	EFO	0009021	Bardet-Biedl syndrome 1
DOID	DOID:0110125	Bardet-Biedl syndrome 3	UMLS	C1859564	Bardet-Biedl syndrome 3
DOID	DOID:0110126	Bardet-Biedl syndrome 4	EFO	0009024	Bardet-Biedl syndrome 4
DOID	DOID:0110127	Bardet-Biedl syndrome 5	EFO	0009025	Bardet-Biedl syndrome 5
DOID	DOID:0110129	Bardet-Biedl syndrome 7	EFO	0009026	Bardet-Biedl syndrome 7
DOID	DOID:0110131	Bardet-Biedl syndrome 9	EFO	0009027	Bardet-Biedl syndrome 9
DOID	DOID:0110132	Bardet-Biedl syndrome 10	EFO	0009022	Bardet-Biedl syndrome 10
DOID	DOID:0110134	Bardet-Biedl syndrome 12	EFO	0009023	Bardet-Biedl syndrome 12
DOID	DOID:0110161	Charcot-Marie-Tooth disease type 2R	UMLS	C4751566	Charcot-Marie-Tooth disease type 2R
DOID	DOID:0110194	Charcot-Marie-Tooth disease type 4B3	UMLS	C3695063	Charcot-Marie-Tooth disease type 4B3
DOID	DOID:0110980	Joubert syndrome 1	UMLS	C4551568	Joubert syndrome 1
DOID	DOID:0111079	birdshot chorioretinopathy	UMLS	C1853959	Birdshot Chorioretinopathy
DOID	DOID:0111086	Fanconi anemia complementation group G	EFO	0009046	Fanconi anemia complementation group G
DOID	DOID:0111088	Fanconi anemia complementation group F	EFO	0009045	Fanconi anemia complementation group F
DOID	DOID:0111095	Fanconi anemia complementation group A	EFO	0009044	Fanconi anemia complementation group A
DOID	DOID:0111453	2-aminoadipic 2-oxoadipic aciduria	UMLS	C1859817	2-aminoadipic 2-oxoadipic aciduria
DOID	DOID:0111457	STING-associated vasculopathy with onset in infancy	UMLS	C4040879	STING-associated vasculopathy with onset in infancy
DOID	DOID:0111495	combined oxidative phosphorylation deficiency 33	EFO	0009159	combined oxidative phosphorylation deficiency 33
DOID	DOID:0111560	Charcot-Marie-Tooth disease type 1G	EFO	0010266	Charcot-Marie-Tooth disease type 1G
DOID	DOID:0111675	neurooculocardiogenitourinary syndrome	EFO	0010663	neurooculocardiogenitourinary syndrome
DOID	DOID:0111754	Leber plus disease	UMLS	C4304725	Leber plus disease
DOID	DOID:0111781	Waisman syndrome	UMLS	C0796195	Waisman syndrome
DOID	DOID:0111824	Aarskog syndrome	UMLS	C0175701	Aarskog syndrome
DOID	DOID:0111841	Shukla-Vernon syndrome	EFO	0010278	Shukla-Vernon syndrome
DOID	DOID:0111843	Paganini-Miozzo syndrome	EFO	0010261	Paganini-Miozzo syndrome
DOID	DOID:0111874	Sabinas brittle hair syndrome	UMLS	C0796271	Sabinas brittle hair syndrome
DOID	DOID:0111898	CK syndrome	UMLS	C3151781	CK syndrome
DOID	DOID:0112120	SHOX-related short stature	UMLS	C4706613	SHOX-related short stature
DOID	DOID:0112158	De Sanctis-Cacchione syndrome	UMLS	C0265201	De Sanctis-Cacchione syndrome
DOID	DOID:0112194	Filippi syndrome	UMLS	C0795940	Filippi syndrome
DOID	DOID:10032	hyperlucent lung	UMLS	C0524799	Lung, Hyperlucent
DOID	DOID:10573	osteomalacia	EFO	1002027	osteomalacia
DOID	DOID:11613	hyperandrogenism	EFO	0009006	hyperandrogenism
DOID	DOID:13891	bird fancier's lung	UMLS	C0005592	Bird Fancier's Lung
DOID	DOID:13938	amenorrhea	EFO	0010269	amenorrhea
DOID	DOID:14453	farmer's lung	UMLS	C0015634	Farmer's Lung
DOID	DOID:14764	Larsen syndrome	UMLS	C0175778	Larsen syndrome
DOID	DOID:1920	hyperuricemia	EFO	0009104	hyperuricemia
DOID	DOID:2001	neuroma	EFO	0009619	neuroma
DOID	DOID:2708	mushroom workers' lung	UMLS	C0155889	Mushroom Worker's Lung
DOID	DOID:2784	lung sarcoma	UMLS	C0598790	Sarcoma of lung
DOID	DOID:2951	motion sickness	EFO	0006928	motion sickness
DOID	DOID:3767	vaginal discharge	EFO	0009365	vaginal discharge
DOID	DOID:3905	lung carcinoma	UMLS	C0684249	Carcinoma of lung
DOID	DOID:3907	lung squamous cell carcinoma	UMLS	C0149782	Squamous cell carcinoma of lung
DOID	DOID:3908	lung non-small cell carcinoma	UMLS	C0007131	Non-Small Cell Lung Carcinoma
DOID	DOID:3910	lung adenocarcinoma	UMLS	C0152013	Adenocarcinoma of lung (disorder)
DOID	DOID:4001	ovarian carcinoma	UMLS	C0029925	Ovarian Carcinoma
DOID	DOID:417	autoimmune disease	EFO	0005140	autoimmune disease
DOID	DOID:4432	pancreatic somatostatinoma	EFO	1001964	pancreatic somatostatinoma
DOID	DOID:4492	avian influenza	UMLS	C0016627	Influenza in Birds
DOID	DOID:4556	lung large cell carcinoma	UMLS	C0345958	Large cell carcinoma of lung
DOID	DOID:4829	adenosquamous lung carcinoma	UMLS	C0279557	Adenosquamous cell lung cancer
DOID	DOID:4872	lung adenoid cystic carcinoma	UMLS	C1334439	adenoid cystic carcinoma of lung
DOID	DOID:490	hemangioma of lung	UMLS	C0241983	hemangioma of lung
DOID	DOID:5136	lung leiomyoma	UMLS	C1334447	Leiomyoma of lung
DOID	DOID:5265	lung leiomyosarcoma	UMLS	C1334448	leiomyosarcoma of lung
DOID	DOID:5386	lung adenoma	UMLS	C0345964	Adenoma of lung
DOID	DOID:5409	lung small cell carcinoma	UMLS	C0149925	Small cell carcinoma of lung
DOID	DOID:5583	lung giant cell carcinoma	UMLS	C0345960	Giant cell carcinoma of lung
DOID	DOID:5588	lung papillary adenocarcinoma	UMLS	C1335325	Papillary Lung Adenocarcinoma
DOID	DOID:5690	well-differentiated liposarcoma	EFO	0000736	well-differentiated liposarcoma
DOID	DOID:5764	lung meningioma	UMLS	C1334450	Lung Meningioma
DOID	DOID:5767	hilar lung neoplasm	UMLS	C1290358	Neoplasm of hilus of lung
DOID	DOID:6482	lung acinar adenocarcinoma	UMLS	C1332137	Lung Acinar Adenocarcinoma
DOID	DOID:7154	anaplastic oligodendroglioma	EFO	0002501	anaplastic oligodendroglioma
DOID	DOID:7664	endometrial mixed adenocarcinoma	UMLS	C1516856	endometrial mixed adenocarcinoma
DOID	DOID:8485	mucormycosis	UMLS	C0026718	Mucormycosis
DOID	DOID:850	lung disease	UMLS	C0024115	Lung diseases
GO	GO:0005816	spindle pole body	NCIT	C13365	Spindle Pole Body
PR	PR:000001757	nuclear factor NF-kappa-B p50 subunit	UPPRO	PRO_0000030311	Nuclear factor NF-kappa-B p50 subunit
PR	PR:000002439	BH3-interacting domain death agonist isoform 1 cleaved 1	UPPRO	PRO_0000223233	BH3-interacting domain death agonist p15
PR	PR:000002440	BH3-interacting domain death agonist isoform 1 cleaved 2	UPPRO	PRO_0000223232	BH3-interacting domain death agonist p13
PR	PR:000002441	BH3-interacting domain death agonist isoform 1 cleaved 3	UPPRO	PRO_0000223231	BH3-interacting domain death agonist p11
PR	PR:000002449	caspase-1 isoform 1 cleaved 1	UPPRO	PRO_0000004522	Caspase-1 subunit p20
PR	PR:000002450	caspase-1 isoform 1 cleaved 2	UPPRO	PRO_0000004524	Caspase-1 subunit p10
PR	PR:000002451	caspase-2 subunit p18	UPPRO	PRO_0000004542	Caspase-2 subunit p18
PR	PR:000002452	caspase-2 subunit p13	UPPRO	PRO_0000004544	Caspase-2 subunit p13
PR	PR:000002453	caspase-2 subunit p12	UPPRO	PRO_0000004545	Caspase-2 subunit p12
PR	PR:000002454	caspase-3 isoform 1 cleaved 1	UPPRO	PRO_0000004572	Caspase-3 subunit p12
PR	PR:000002455	caspase-3 isoform 1 cleaved 2	UPPRO	PRO_0000004571	Caspase-3 subunit p17
PR	PR:000002456	caspase-6 subunit p11	UPPRO	PRO_0000004611	Caspase-6 subunit p11
PR	PR:000002457	caspase-6 subunit p18	UPPRO	PRO_0000004609	Caspase-6 subunit p18
PR	PR:000002458	caspase-7 subunit p11	UPPRO	PRO_0000004619	Caspase-7 subunit p11
PR	PR:000002459	caspase-7 subunit p20	UPPRO	PRO_0000004617	Caspase-7 subunit p20
PR	PR:000003367	chondrocalcin	UPPRO	PRO_0000005731	Chondrocalcin
PR	PR:000025577	soluble APP-alpha	UPPRO	PRO_0000000089	Soluble APP-alpha
PR	PR:000025578	soluble APP-beta	UPPRO	PRO_0000000090	Soluble APP-beta
PR	PR:000025580	C99	UPPRO	PRO_0000000091	C99
PR	PR:000025581	C83	UPPRO	PRO_0000000094	C83
PR	PR:000025582	C80	UPPRO	PRO_0000384574	C80
PR	PR:000025585	gamma-secretase C-terminal fragment 57	UPPRO	PRO_0000000098	Gamma-secretase C-terminal fragment 57
PR	PR:000025586	gamma-secretase C-terminal fragment 59	UPPRO	PRO_0000000097	Gamma-secretase C-terminal fragment 59
PR	PR:000025587	P3(42)	UPPRO	PRO_0000000095	P3(42)
PR	PR:000025588	P3(40)	UPPRO	PRO_0000000096	P3(40)
PR	PR:000025589	gamma-secretase C-terminal fragment 50	UPPRO	PRO_0000000099	Gamma-secretase C-terminal fragment 50
PR	PR:000035718	40S ribosomal protein S27a	UPPRO	PRO_0000396478	40S ribosomal protein S27a
PR	PR:000035724	60S ribosomal protein L40	UPPRO	PRO_0000396434	60S ribosomal protein L40
PR	PR:000035726	ubiquitin (UBB)	UPPRO	PRO_0000396174	Ubiquitin
PR	PR:000035906	serine/threonine-protein kinase 3 36kDa subunit	UPPRO	PRO_0000413713	Serine/threonine-protein kinase 3 36kDa subunit
PR	PR:000035908	serine/threonine-protein kinase 4 37kDa subunit	UPPRO	PRO_0000413735	Serine/threonine-protein kinase 4 37kDa subunit
PR	PR:000035910	coagulation factor V light chain	UPPRO	PRO_0000002981	Coagulation factor V light chain
PR	PR:000035934	coagulation factor IXa heavy chain	UPPRO	PRO_0000027759	Coagulation factor IXa heavy chain
PR	PR:000035936	activated factor Xa heavy chain	UPPRO	PRO_0000027791	Activated factor Xa heavy chain
PR	PR:000036008	angiotensin I	UPPRO	PRO_0000032457	Angiotensin-1
PR	PR:000036009	angiotensin II	UPPRO	PRO_0000032458	Angiotensin-2
PR	PR:000036010	angiotensin III	UPPRO	PRO_0000032459	Angiotensin-3
PR	PR:000036011	angiotensin IV	UPPRO	PRO_0000420663	Angiotensin-4
PR	PR:000036012	angiotensin 1-9	UPPRO	PRO_0000420659	Angiotensin 1-9
PR	PR:000036013	angiotensin 1-7	UPPRO	PRO_0000420660	Angiotensin 1-7
PR	PR:000036062	caspase-8 isoform 1 cleaved 1	UPPRO	PRO_0000004629	Caspase-8 subunit p18
PR	PR:000036064	caspase-8 isoform 1 cleaved 2	UPPRO	PRO_0000004631	Caspase-8 subunit p10
PR	PR:000037273	sonic hedgehog protein N-product	UPPRO	PRO_0000013209	Sonic hedgehog protein N-product
PR	PR:000043586	von Willebrand factor isoform 1 cleaved 1 (human)	UPPRO	PRO_0000022682	von Willebrand antigen 2
PR	PR:000050069	voltage-dependent calcium channel subunit delta-1	UPPRO	PRO_0000005002	Voltage-dependent calcium channel subunit delta-1
PR	PR:000050083	platelet glycoprotein Ia* (human)	UPPRO	PRO_0000367047	Platelet glycoprotein Ia*
PR	PR:000050084	155 kDa platelet multimerin (human)	UPPRO	PRO_0000367048	155 kDa platelet multimerin
PR	PR:000050089	caspase-9 subunit p35	UPPRO	PRO_0000004641	Caspase-9 subunit p35
PR	PR:000050090	caspase-9 subunit p10	UPPRO	PRO_0000004643	Caspase-9 subunit p10
PR	PR:000050114	heparanase 8 kDa subunit	UPPRO	PRO_0000042260	Heparanase 8 kDa subunit
PR	PR:000050115	heparanase 50 kDa subunit	UPPRO	PRO_0000042262	Heparanase 50 kDa subunit
PR	PR:000050119	complement C3 beta chain	UPPRO	PRO_0000005908	Complement C3 beta chain
PR	PR:000050121	C3-beta-c	UPPRO	PRO_0000430430	C3-beta-c
PR	PR:000050122	C3 anaphylatoxin	UPPRO	PRO_0000005910	C3a anaphylatoxin
PR	PR:000050124	complement C3b alpha' chain	UPPRO	PRO_0000005911	Complement C3b alpha' chain
PR	PR:000050127	complement C3dg fragment	UPPRO	PRO_0000005913	Complement C3dg fragment
PR	PR:000050130	complement C3g fragment	UPPRO	PRO_0000005914	Complement C3g fragment
PR	PR:000050131	complement C3d fragment	UPPRO	PRO_0000005915	Complement C3d fragment
PR	PR:000050135	complement C3 alpha chain (human)	UPPRO	PRO_0000005909	Complement C3 alpha chain
PR	PR:000050188	polymeric immunoglobulin receptor secretory component	UPPRO	PRO_0000014901	Secretory component
PR	PR:000050265	ORF7a protein, signal peptide removed form (SARS-CoV-2)	UPPRO	PRO_0000449654	ORF7a protein
PR	PR:000050266	spike glycoprotein, signal peptide removed form (SARS-CoV-2)	UPPRO	PRO_0000449646	Spike glycoprotein
PR	PR:000050267	spike protein S1 (SARS-CoV-2)	UPPRO	PRO_0000449647	Spike protein S1
PR	PR:000050268	spike protein S2 (SARS-CoV-2)	UPPRO	PRO_0000449648	Spike protein S2
PR	PR:000050269	spike protein S2' (SARS-CoV-2)	UPPRO	PRO_0000449649	Spike protein S2'
PR	PR:000050270	host translation inhibitor nsp1 (SARS-CoV-2)	UPPRO	PRO_0000449619	Host translation inhibitor nsp1
PR	PR:000050271	non-structural protein 2 (SARS-CoV-2)	UPPRO	PRO_0000449620	Non-structural protein 2
PR	PR:000050272	non-structural protein 3 (SARS-CoV-2)	UPPRO	PRO_0000449621	Non-structural protein 3
PR	PR:000050273	non-structural protein 4 (SARS-CoV-2)	UPPRO	PRO_0000449622	Non-structural protein 4
PR	PR:000050274	3C-like proteinase (SARS-CoV-2)	UPPRO	PRO_0000449623	3C-like proteinase
PR	PR:000050275	non-structural protein 6 (SARS-CoV-2)	UPPRO	PRO_0000449624	Non-structural protein 6
PR	PR:000050276	non-structural protein 7 (SARS-CoV-2)	UPPRO	PRO_0000449625	Non-structural protein 7
PR	PR:000050277	non-structural protein 8 (SARS-CoV-2)	UPPRO	PRO_0000449626	Non-structural protein 8
PR	PR:000050278	non-structural protein 9 (SARS-CoV-2)	UPPRO	PRO_0000449627	Non-structural protein 9
PR	PR:000050279	non-structural protein 10 (SARS-CoV-2)	UPPRO	PRO_0000449628	Non-structural protein 10
PR	PR:000050280	non-structural protein 11 (SARS-CoV-2)	UPPRO	PRO_0000449645	Non-structural protein 11
PR	PR:000050284	RNA-directed RNA polymerase (SARS-CoV-2)	UPPRO	PRO_0000449629	RNA-directed RNA polymerase
PR	PR:000050285	helicase (SARS-CoV-2)	UPPRO	PRO_0000449630	Helicase
PR	PR:000050287	uridylate-specific endoribonuclease (SARS-CoV-2)	UPPRO	PRO_0000449632	Uridylate-specific endoribonuclease
PR	PR:000050288	2'-O-methyltransferase (SARS-CoV-2)	UPPRO	PRO_0000449633	2'-O-methyltransferase
UPPRO	PRO_0000000089	Soluble APP-alpha	PR	PR:000025577	soluble APP-alpha
UPPRO	PRO_0000000090	Soluble APP-beta	PR	PR:000025578	soluble APP-beta
UPPRO	PRO_0000000091	C99	PR	PR:000025580	C99
UPPRO	PRO_0000000094	C83	PR	PR:000025581	C83
UPPRO	PRO_0000000095	P3(42)	PR	PR:000025587	P3(42)
UPPRO	PRO_0000000096	P3(40)	PR	PR:000025588	P3(40)
UPPRO	PRO_0000000097	Gamma-secretase C-terminal fragment 59	PR	PR:000025586	gamma-secretase C-terminal fragment 59
UPPRO	PRO_0000000098	Gamma-secretase C-terminal fragment 57	PR	PR:000025585	gamma-secretase C-terminal fragment 57
UPPRO	PRO_0000000099	Gamma-secretase C-terminal fragment 50	PR	PR:000025589	gamma-secretase C-terminal fragment 50
UPPRO	PRO_0000002981	Coagulation factor V light chain	PR	PR:000035910	coagulation factor V light chain
UPPRO	PRO_0000004522	Caspase-1 subunit p20	PR	PR:000002449	caspase-1 isoform 1 cleaved 1
UPPRO	PRO_0000004524	Caspase-1 subunit p10	PR	PR:000002450	caspase-1 isoform 1 cleaved 2
UPPRO	PRO_0000004542	Caspase-2 subunit p18	PR	PR:000002451	caspase-2 subunit p18
UPPRO	PRO_0000004544	Caspase-2 subunit p13	PR	PR:000002452	caspase-2 subunit p13
UPPRO	PRO_0000004545	Caspase-2 subunit p12	PR	PR:000002453	caspase-2 subunit p12
UPPRO	PRO_0000004571	Caspase-3 subunit p17	PR	PR:000002455	caspase-3 isoform 1 cleaved 2
UPPRO	PRO_0000004572	Caspase-3 subunit p12	PR	PR:000002454	caspase-3 isoform 1 cleaved 1
UPPRO	PRO_0000004609	Caspase-6 subunit p18	PR	PR:000002457	caspase-6 subunit p18
UPPRO	PRO_0000004611	Caspase-6 subunit p11	PR	PR:000002456	caspase-6 subunit p11
UPPRO	PRO_0000004617	Caspase-7 subunit p20	PR	PR:000002459	caspase-7 subunit p20
UPPRO	PRO_0000004619	Caspase-7 subunit p11	PR	PR:000002458	caspase-7 subunit p11
UPPRO	PRO_0000004629	Caspase-8 subunit p18	PR	PR:000036062	caspase-8 isoform 1 cleaved 1
UPPRO	PRO_0000004631	Caspase-8 subunit p10	PR	PR:000036064	caspase-8 isoform 1 cleaved 2
UPPRO	PRO_0000004641	Caspase-9 subunit p35	PR	PR:000050089	caspase-9 subunit p35
UPPRO	PRO_0000004643	Caspase-9 subunit p10	PR	PR:000050090	caspase-9 subunit p10
UPPRO	PRO_0000005002	Voltage-dependent calcium channel subunit delta-1	PR	PR:000050069	voltage-dependent calcium channel subunit delta-1
UPPRO	PRO_0000005731	Chondrocalcin	PR	PR:000003367	chondrocalcin
UPPRO	PRO_0000005908	Complement C3 beta chain	PR	PR:000050119	complement C3 beta chain
UPPRO	PRO_0000005909	Complement C3 alpha chain	PR	PR:000050135	complement C3 alpha chain (human)
UPPRO	PRO_0000005910	C3a anaphylatoxin	PR	PR:000050122	C3 anaphylatoxin
UPPRO	PRO_0000005911	Complement C3b alpha' chain	PR	PR:000050124	complement C3b alpha' chain
UPPRO	PRO_0000005913	Complement C3dg fragment	PR	PR:000050127	complement C3dg fragment
UPPRO	PRO_0000005914	Complement C3g fragment	PR	PR:000050130	complement C3g fragment
UPPRO	PRO_0000005915	Complement C3d fragment	PR	PR:000050131	complement C3d fragment
UPPRO	PRO_0000013209	Sonic hedgehog protein N-product	PR	PR:000037273	sonic hedgehog protein N-product
UPPRO	PRO_0000014901	Secretory component	PR	PR:000050188	polymeric immunoglobulin receptor secretory component
UPPRO	PRO_0000022682	von Willebrand antigen 2	PR	PR:000043586	von Willebrand factor isoform 1 cleaved 1 (human)
UPPRO	PRO_0000027759	Coagulation factor IXa heavy chain	PR	PR:000035934	coagulation factor IXa heavy chain
UPPRO	PRO_0000027791	Activated factor Xa heavy chain	PR	PR:000035936	activated factor Xa heavy chain
UPPRO	PRO_0000030311	Nuclear factor NF-kappa-B p50 subunit	PR	PR:000001757	nuclear factor NF-kappa-B p50 subunit
UPPRO	PRO_0000032457	Angiotensin-1	PR	PR:000036008	angiotensin I
UPPRO	PRO_0000032458	Angiotensin-2	PR	PR:000036009	angiotensin II
UPPRO	PRO_0000032459	Angiotensin-3	PR	PR:000036010	angiotensin III
UPPRO	PRO_0000042260	Heparanase 8 kDa subunit	PR	PR:000050114	heparanase 8 kDa subunit
UPPRO	PRO_0000042262	Heparanase 50 kDa subunit	PR	PR:000050115	heparanase 50 kDa subunit
UPPRO	PRO_0000223231	BH3-interacting domain death agonist p11	PR	PR:000002441	BH3-interacting domain death agonist isoform 1 cleaved 3
UPPRO	PRO_0000223232	BH3-interacting domain death agonist p13	PR	PR:000002440	BH3-interacting domain death agonist isoform 1 cleaved 2
UPPRO	PRO_0000223233	BH3-interacting domain death agonist p15	PR	PR:000002439	BH3-interacting domain death agonist isoform 1 cleaved 1
UPPRO	PRO_0000367047	Platelet glycoprotein Ia*	PR	PR:000050083	platelet glycoprotein Ia* (human)
UPPRO	PRO_0000367048	155 kDa platelet multimerin	PR	PR:000050084	155 kDa platelet multimerin (human)
UPPRO	PRO_0000384574	C80	PR	PR:000025582	C80
UPPRO	PRO_0000396174	Ubiquitin	PR	PR:000035726	ubiquitin (UBB)
UPPRO	PRO_0000396434	60S ribosomal protein L40	PR	PR:000035724	60S ribosomal protein L40
UPPRO	PRO_0000396478	40S ribosomal protein S27a	PR	PR:000035718	40S ribosomal protein S27a
UPPRO	PRO_0000413713	Serine/threonine-protein kinase 3 36kDa subunit	PR	PR:000035906	serine/threonine-protein kinase 3 36kDa subunit
UPPRO	PRO_0000413735	Serine/threonine-protein kinase 4 37kDa subunit	PR	PR:000035908	serine/threonine-protein kinase 4 37kDa subunit
UPPRO	PRO_0000420659	Angiotensin 1-9	PR	PR:000036012	angiotensin 1-9
UPPRO	PRO_0000420660	Angiotensin 1-7	PR	PR:000036013	angiotensin 1-7
